depth,PAR_ADJUSTED
0.0,365.119
5.0,154.2727
10.0,69.3642
15.0,34.0821
20.0,17.0362
25.0,8.5781
30.0,4.2775
35.0,2.2136
40.0,1.1329
45.0,0.5372
50.0,0.2913
55.0,0.1704
60.0,0.0992
65.0,0.062
70.0,0.0379
75.0,0.0248
80.0,0.0161
85.0,0.0117
90.0,0.0083
95.0,0.0066
100.0,0.005
105.0,0.0036
110.0,0.0028
115.0,0.0026
120.0,0.0021
125.0,0.0018
130.0,0.0018
135.0,0.0017
140.0,0.0015
145.0,0.0014
150.0,0.0014
155.0,0.0013
160.0,0.0012
165.0,0.0011
170.0,0.0011
175.0,0.001
180.0,0.001
185.0,0.0009
190.0,0.0011
195.0,0.001
200.0,0.0011
205.0,0.001
210.0,0.0009
215.0,0.0009
220.0,0.0009
225.0,0.0011
230.0,0.0012
235.0,0.0012
240.0,0.0014
245.0,0.0014
250.0,0.0013
