depth,PAR_ADJUSTED
0.0,631.4416
5.0,334.7876
10.0,202.1005
15.0,128.9279
20.0,85.9651
25.0,55.5338
30.0,35.3031
35.0,23.2397
40.0,16.1162
45.0,10.4011
50.0,7.269
55.0,5.0935
60.0,3.4008
65.0,2.3338
70.0,1.7318
75.0,1.2657
80.0,0.8804
85.0,0.6247
90.0,0.4449
95.0,0.3437
100.0,0.2478
105.0,0.1808
110.0,0.1387
115.0,0.1162
120.0,0.0895
125.0,0.0717
130.0,0.0566
135.0,0.0453
140.0,0.0388
145.0,0.034
150.0,0.0315
155.0,0.0255
160.0,0.0229
165.0,0.0204
170.0,0.0166
175.0,0.0153
180.0,0.014
185.0,0.0113
190.0,0.011
195.0,0.0099
200.0,0.0106
205.0,0.0084
210.0,0.0082
215.0,0.007
220.0,0.0066
225.0,0.0065
230.0,0.0064
235.0,0.0056
240.0,0.0064
245.0,0.0055
250.0,0.0058
