depth,PAR_ADJUSTED
0.0,91.2077
5.0,52.0458
10.0,31.0238
15.0,20.6727
20.0,12.8414
25.0,9.6649
30.0,5.864
35.0,4.6528
40.0,3.2916
45.0,2.3964
50.0,1.777
55.0,1.1676
60.0,0.9323
65.0,0.6818
70.0,0.4865
75.0,0.385
80.0,0.27
85.0,0.1793
90.0,0.1183
95.0,0.0925
100.0,0.0715
105.0,0.0512
110.0,0.0353
115.0,0.0268
120.0,0.0197
125.0,0.0148
130.0,0.0112
135.0,0.0096
140.0,0.007
145.0,0.0062
150.0,0.0051
155.0,0.004
160.0,0.0036
165.0,0.0037
170.0,0.0033
175.0,0.003
180.0,0.0022
185.0,0.0027
190.0,0.0024
195.0,0.0024
200.0,0.003
205.0,0.0028
210.0,0.0026
215.0,0.0023
220.0,0.0025
225.0,0.0026
230.0,0.0023
235.0,0.0022
240.0,0.0023
245.0,0.0024
250.0,0.0017
