depth,PAR_ADJUSTED
0.0,137.3324
5.0,69.7779
10.0,37.2253
15.0,25.061
20.0,14.3597
25.0,10.4733
30.0,6.6429
35.0,4.5407
40.0,2.9576
45.0,1.9941
50.0,1.2628
55.0,0.933
60.0,0.6824
65.0,0.4343
70.0,0.3212
75.0,0.2232
80.0,0.1498
85.0,0.0886
90.0,0.0621
95.0,0.049
100.0,0.0374
105.0,0.0261
110.0,0.0155
115.0,0.0111
120.0,0.0071
125.0,0.0067
130.0,0.0049
135.0,0.0029
140.0,0.0024
145.0,0.0017
150.0,0.0015
155.0,0.0012
160.0,0.0011
165.0,0.001
170.0,0.0008
175.0,0.0006
180.0,0.0005
185.0,0.0004
190.0,0.0005
195.0,0.0006
200.0,0.0007
205.0,0.0007
210.0,0.0007
215.0,0.0006
220.0,0.0008
225.0,0.0008
230.0,0.0008
235.0,0.0007
240.0,0.0007
245.0,0.0008
250.0,0.0006
