depth,PAR_ADJUSTED
0.0,156.0495
5.0,81.9073
10.0,41.6736
15.0,30.7147
20.0,15.8141
25.0,11.9261
30.0,7.7881
35.0,5.1281
40.0,3.2032
45.0,2.1557
50.0,1.4287
55.0,1.1195
60.0,0.7265
65.0,0.4717
70.0,0.3981
75.0,0.2574
80.0,0.1781
85.0,0.1174
90.0,0.0768
95.0,0.0647
100.0,0.0439
105.0,0.0326
110.0,0.0206
115.0,0.0172
120.0,0.0104
125.0,0.0093
130.0,0.0068
135.0,0.0049
140.0,0.0039
145.0,0.003
150.0,0.0027
155.0,0.0022
160.0,0.0019
165.0,0.0019
170.0,0.0014
175.0,0.0011
180.0,0.001
185.0,0.0009
190.0,0.001
195.0,0.001
200.0,0.0013
205.0,0.0012
210.0,0.0012
215.0,0.001
220.0,0.0011
225.0,0.0012
230.0,0.0012
235.0,0.0011
240.0,0.001
245.0,0.0012
250.0,0.0009
