depth,PAR_ADJUSTED
0.0,85.9584
5.0,47.3262
10.0,27.4312
15.0,17.7843
20.0,10.5604
25.0,7.7842
30.0,4.6204
35.0,3.5349
40.0,2.35
45.0,1.6613
50.0,1.2059
55.0,0.7827
60.0,0.608
65.0,0.4368
70.0,0.3102
75.0,0.2415
80.0,0.1739
85.0,0.1112
90.0,0.0754
95.0,0.0616
100.0,0.0491
105.0,0.0345
110.0,0.0239
115.0,0.0185
120.0,0.0135
125.0,0.0107
130.0,0.0084
135.0,0.0074
140.0,0.0052
145.0,0.0045
150.0,0.0039
155.0,0.003
160.0,0.0027
165.0,0.0027
170.0,0.0025
175.0,0.0022
180.0,0.0017
185.0,0.0019
190.0,0.0019
195.0,0.0019
200.0,0.0022
205.0,0.0021
210.0,0.002
215.0,0.0017
220.0,0.0019
225.0,0.0019
230.0,0.0017
235.0,0.0017
240.0,0.0018
245.0,0.0019
250.0,0.0014
