depth,PAR_ADJUSTED
0.0,333.6306
5.0,186.9299
10.0,115.9092
15.0,80.5373
20.0,56.5944
25.0,46.4651
30.0,33.759
35.0,28.6288
40.0,19.2683
45.0,15.8461
50.0,9.5198
55.0,7.9427
60.0,5.9622
65.0,4.1155
70.0,3.2303
75.0,2.4438
80.0,1.7958
85.0,1.1319
90.0,0.9668
95.0,0.8135
100.0,0.5561
105.0,0.4636
110.0,0.3591
115.0,0.3454
120.0,0.2012
125.0,0.1923
130.0,0.1798
135.0,0.1073
140.0,0.1201
145.0,0.0908
150.0,0.0577
155.0,0.0517
160.0,0.0463
165.0,0.0452
170.0,0.0384
175.0,0.0327
180.0,0.0262
185.0,0.0243
190.0,0.0255
195.0,0.0308
200.0,0.0499
205.0,0.0366
210.0,0.0362
215.0,0.0294
220.0,0.0307
225.0,0.0326
230.0,0.0318
235.0,0.0255
240.0,0.0289
245.0,0.0271
250.0,0.0171
