depth,PAR_ADJUSTED
0.0,255.2347
5.0,137.7585
10.0,87.4192
15.0,54.8128
20.0,34.3422
25.0,28.0042
30.0,17.479
35.0,14.2661
40.0,9.8816
45.0,8.5456
50.0,5.3303
55.0,3.4736
60.0,2.9923
65.0,1.8306
70.0,1.24
75.0,0.8718
80.0,0.5743
85.0,0.3607
90.0,0.2834
95.0,0.2111
100.0,0.1411
105.0,0.119
110.0,0.0708
115.0,0.0606
120.0,0.0357
125.0,0.033
130.0,0.0232
135.0,0.0148
140.0,0.0134
145.0,0.0103
150.0,0.0075
155.0,0.0058
160.0,0.0051
165.0,0.0042
170.0,0.0033
175.0,0.0027
180.0,0.0024
185.0,0.0018
190.0,0.002
195.0,0.0022
200.0,0.0022
205.0,0.002
210.0,0.0021
215.0,0.0017
220.0,0.002
225.0,0.002
230.0,0.0024
235.0,0.0015
240.0,0.0017
245.0,0.0017
250.0,0.0013
