depth,PAR_ADJUSTED
0.0,144.8671
5.0,71.9052
10.0,35.3852
15.0,23.4527
20.0,12.5403
25.0,8.4127
30.0,5.1044
35.0,3.2678
40.0,2.0401
45.0,1.2363
50.0,0.7678
55.0,0.5703
60.0,0.3678
65.0,0.2277
70.0,0.1808
75.0,0.1221
80.0,0.0882
85.0,0.0542
90.0,0.0361
95.0,0.0298
100.0,0.0226
105.0,0.0157
110.0,0.0098
115.0,0.0075
120.0,0.0047
125.0,0.0045
130.0,0.0033
135.0,0.0022
140.0,0.0018
145.0,0.0014
150.0,0.0012
155.0,0.001
160.0,0.0009
165.0,0.0009
170.0,0.0007
175.0,0.0006
180.0,0.0005
185.0,0.0005
190.0,0.0005
195.0,0.0006
200.0,0.0007
205.0,0.0006
210.0,0.0007
215.0,0.0006
220.0,0.0007
225.0,0.0007
230.0,0.0007
235.0,0.0007
240.0,0.0007
245.0,0.0008
250.0,0.0007
