depth,PAR_ADJUSTED
0.0,337.6002
5.0,177.1659
10.0,101.7093
15.0,68.116
20.0,38.477
25.0,30.4097
30.0,19.9684
35.0,13.856
40.0,9.0733
45.0,6.9216
50.0,4.6982
55.0,3.286
60.0,2.4438
65.0,1.5207
70.0,1.1506
75.0,0.7395
80.0,0.536
85.0,0.3593
90.0,0.2548
95.0,0.1934
100.0,0.1245
105.0,0.1131
110.0,0.0716
115.0,0.0641
120.0,0.0386
125.0,0.0356
130.0,0.0272
135.0,0.021
140.0,0.0181
145.0,0.014
150.0,0.0119
155.0,0.0105
160.0,0.0085
165.0,0.0079
170.0,0.0058
175.0,0.0046
180.0,0.0043
185.0,0.0034
190.0,0.004
195.0,0.0038
200.0,0.0038
205.0,0.0035
210.0,0.0032
215.0,0.0027
220.0,0.0029
225.0,0.0029
230.0,0.003
235.0,0.0021
240.0,0.0021
245.0,0.0023
250.0,0.0016
