depth,PAR_ADJUSTED
0.0,715.7528
5.0,340.4648
10.0,197.5382
15.0,119.0557
20.0,80.4555
25.0,47.9356
30.0,30.7098
35.0,19.5012
40.0,12.3951
45.0,7.5639
50.0,4.9926
55.0,3.0828
60.0,2.2632
65.0,1.5312
70.0,1.0924
75.0,0.8153
80.0,0.6119
85.0,0.4845
90.0,0.2913
95.0,0.2623
100.0,0.1984
105.0,0.1517
110.0,0.1359
115.0,0.1095
120.0,0.0954
125.0,0.0762
130.0,0.0726
135.0,0.0568
140.0,0.0525
145.0,0.0391
150.0,0.0366
155.0,0.0292
160.0,0.0279
165.0,0.024
170.0,0.0238
175.0,0.0178
180.0,0.0156
185.0,0.0142
190.0,0.0134
195.0,0.0131
200.0,0.0092
205.0,0.0086
210.0,0.0092
215.0,0.0073
220.0,0.0081
225.0,0.0065
230.0,0.0058
235.0,0.0054
240.0,0.0056
245.0,0.0043
250.0,0.0043
