depth,PAR_ADJUSTED
0.0,333.6977
5.0,183.7923
10.0,119.3704
15.0,77.1823
20.0,47.0339
25.0,41.993
30.0,26.1696
35.0,23.1932
40.0,16.9967
45.0,15.7869
50.0,10.3342
55.0,6.4649
60.0,6.2334
65.0,3.7416
70.0,2.4945
75.0,1.6715
80.0,1.0997
85.0,0.7064
90.0,0.564
95.0,0.3956
100.0,0.2516
105.0,0.2181
110.0,0.1247
115.0,0.1081
120.0,0.0635
125.0,0.057
130.0,0.0399
135.0,0.0254
140.0,0.0217
145.0,0.0176
150.0,0.0124
155.0,0.0095
160.0,0.0076
165.0,0.0068
170.0,0.0052
175.0,0.0042
180.0,0.0036
185.0,0.0027
190.0,0.0031
195.0,0.0034
200.0,0.0033
205.0,0.0032
210.0,0.0029
215.0,0.0025
220.0,0.003
225.0,0.0029
230.0,0.0036
235.0,0.0021
240.0,0.0022
245.0,0.0024
250.0,0.0015
