depth,PAR_ADJUSTED
0.0,127.5878
5.0,67.3169
10.0,35.7151
15.0,25.9545
20.0,14.0747
25.0,10.6714
30.0,6.8272
35.0,4.7422
40.0,2.9258
45.0,2.0301
50.0,1.3037
55.0,1.0155
60.0,0.699
65.0,0.4578
70.0,0.3575
75.0,0.2305
80.0,0.1547
85.0,0.094
90.0,0.063
95.0,0.0516
100.0,0.0375
105.0,0.0252
110.0,0.0153
115.0,0.0109
120.0,0.0068
125.0,0.0063
130.0,0.0042
135.0,0.0027
140.0,0.0021
145.0,0.0015
150.0,0.0013
155.0,0.0011
160.0,0.0009
165.0,0.0008
170.0,0.0006
175.0,0.0005
180.0,0.0004
185.0,0.0004
190.0,0.0004
195.0,0.0005
200.0,0.0006
205.0,0.0005
210.0,0.0006
215.0,0.0005
220.0,0.0006
225.0,0.0007
230.0,0.0007
235.0,0.0006
240.0,0.0005
245.0,0.0007
250.0,0.0005
