depth,PAR_ADJUSTED
0.0,128.7129
5.0,67.6639
10.0,35.5854
15.0,25.7692
20.0,13.874
25.0,10.5173
30.0,6.7654
35.0,4.6461
40.0,2.8172
45.0,1.9316
50.0,1.2194
55.0,0.9507
60.0,0.6348
65.0,0.4185
70.0,0.3262
75.0,0.21
80.0,0.1384
85.0,0.0844
90.0,0.0568
95.0,0.0465
100.0,0.0336
105.0,0.0225
110.0,0.0136
115.0,0.0098
120.0,0.006
125.0,0.0056
130.0,0.0037
135.0,0.0024
140.0,0.0019
145.0,0.0013
150.0,0.0011
155.0,0.0009
160.0,0.0008
165.0,0.0007
170.0,0.0006
175.0,0.0004
180.0,0.0003
185.0,0.0003
190.0,0.0003
195.0,0.0004
200.0,0.0005
205.0,0.0005
210.0,0.0005
215.0,0.0004
220.0,0.0005
225.0,0.0006
230.0,0.0006
235.0,0.0005
240.0,0.0005
245.0,0.0006
250.0,0.0005
