depth,PAR_ADJUSTED
0.0,141.4319
5.0,74.975
10.0,44.4349
15.0,29.3706
20.0,18.939
25.0,12.6959
30.0,8.6413
35.0,5.9485
40.0,4.2346
45.0,2.6824
50.0,1.9095
55.0,1.3527
60.0,0.9914
65.0,0.7377
70.0,0.5213
75.0,0.419
80.0,0.2897
85.0,0.2146
90.0,0.1479
95.0,0.1177
100.0,0.0954
105.0,0.0669
110.0,0.0526
115.0,0.0431
120.0,0.033
125.0,0.0244
130.0,0.0211
135.0,0.0171
140.0,0.0126
145.0,0.0113
150.0,0.0096
155.0,0.0079
160.0,0.0068
165.0,0.006
170.0,0.0051
175.0,0.0051
180.0,0.0042
185.0,0.004
190.0,0.0037
195.0,0.0033
200.0,0.0034
205.0,0.003
210.0,0.0027
215.0,0.0026
220.0,0.0024
225.0,0.0025
230.0,0.0026
235.0,0.0024
240.0,0.0026
245.0,0.0025
250.0,0.0024
