depth,PAR_ADJUSTED
0.0,205.2273
5.0,104.2321
10.0,55.2435
15.0,36.6392
20.0,20.0693
25.0,14.3372
30.0,8.4941
35.0,5.9415
40.0,3.7176
45.0,2.4287
50.0,1.598
55.0,1.1043
60.0,0.8147
65.0,0.5115
70.0,0.3838
75.0,0.2488
80.0,0.1723
85.0,0.1082
90.0,0.0752
95.0,0.0592
100.0,0.0446
105.0,0.033
110.0,0.0201
115.0,0.0157
120.0,0.0099
125.0,0.0088
130.0,0.0069
135.0,0.0044
140.0,0.0036
145.0,0.003
150.0,0.0025
155.0,0.002
160.0,0.0018
165.0,0.0016
170.0,0.0012
175.0,0.001
180.0,0.0009
185.0,0.0007
190.0,0.0008
195.0,0.0009
200.0,0.001
205.0,0.001
210.0,0.001
215.0,0.0008
220.0,0.001
225.0,0.001
230.0,0.0011
235.0,0.0009
240.0,0.0009
245.0,0.0011
250.0,0.0008
