depth,PAR_ADJUSTED
0.0,188.2546
5.0,97.5059
10.0,55.1042
15.0,35.4263
20.0,21.3369
25.0,15.7558
30.0,9.9077
35.0,7.0927
40.0,4.5561
45.0,3.4032
50.0,2.1502
55.0,1.5146
60.0,1.1395
65.0,0.736
70.0,0.5214
75.0,0.3809
80.0,0.2585
85.0,0.1581
90.0,0.1194
95.0,0.0926
100.0,0.0665
105.0,0.0524
110.0,0.0329
115.0,0.0261
120.0,0.0164
125.0,0.0151
130.0,0.0108
135.0,0.0074
140.0,0.0065
145.0,0.0047
150.0,0.0039
155.0,0.0031
160.0,0.0031
165.0,0.0025
170.0,0.002
175.0,0.0015
180.0,0.0015
185.0,0.0011
190.0,0.0013
195.0,0.0015
200.0,0.0016
205.0,0.0014
210.0,0.0015
215.0,0.0012
220.0,0.0014
225.0,0.0015
230.0,0.0016
235.0,0.0012
240.0,0.0013
245.0,0.0014
250.0,0.0011
