depth,PAR_ADJUSTED
0.0,139.4636
5.0,74.7272
10.0,45.2348
15.0,29.059
20.0,17.4517
25.0,11.4891
30.0,6.8717
35.0,4.5521
40.0,2.9453
45.0,1.884
50.0,1.3128
55.0,0.8242
60.0,0.5616
65.0,0.3936
70.0,0.2533
75.0,0.1974
80.0,0.1272
85.0,0.0859
90.0,0.0638
95.0,0.0496
100.0,0.0369
105.0,0.0275
110.0,0.0206
115.0,0.0169
120.0,0.0133
125.0,0.0106
130.0,0.01
135.0,0.0085
140.0,0.0064
145.0,0.0061
150.0,0.0055
155.0,0.0048
160.0,0.0041
165.0,0.0039
170.0,0.0035
175.0,0.0035
180.0,0.003
185.0,0.0028
190.0,0.0028
195.0,0.0026
200.0,0.003
205.0,0.0024
210.0,0.0024
215.0,0.0021
220.0,0.0021
225.0,0.0021
230.0,0.0021
235.0,0.0021
240.0,0.0021
245.0,0.002
250.0,0.0017
