depth,PAR_ADJUSTED
0.0,89.0728
5.0,50.5717
10.0,30.0383
15.0,19.6884
20.0,11.4658
25.0,8.8691
30.0,4.9766
35.0,4.1281
40.0,2.7768
45.0,1.9635
50.0,1.4053
55.0,0.8998
60.0,0.7111
65.0,0.4854
70.0,0.3509
75.0,0.2606
80.0,0.1837
85.0,0.1122
90.0,0.0731
95.0,0.0588
100.0,0.0436
105.0,0.0296
110.0,0.0206
115.0,0.0152
120.0,0.0106
125.0,0.0087
130.0,0.0064
135.0,0.0053
140.0,0.0041
145.0,0.0032
150.0,0.0028
155.0,0.0022
160.0,0.0018
165.0,0.0019
170.0,0.0018
175.0,0.0015
180.0,0.0011
185.0,0.0013
190.0,0.0012
195.0,0.0012
200.0,0.0014
205.0,0.0013
210.0,0.0013
215.0,0.0011
220.0,0.0012
225.0,0.0012
230.0,0.0011
235.0,0.0011
240.0,0.0011
245.0,0.0011
250.0,0.0008
