depth,PAR_ADJUSTED
0.0,327.07
5.0,208.3545
10.0,136.0033
15.0,91.8288
20.0,61.3781
25.0,57.8533
30.0,37.3845
35.0,37.8508
40.0,28.1134
45.0,22.7334
50.0,13.3252
55.0,11.3842
60.0,9.2467
65.0,5.3567
70.0,3.9527
75.0,2.778
80.0,1.7793
85.0,1.1014
90.0,0.9213
95.0,0.7753
100.0,0.4974
105.0,0.3504
110.0,0.2536
115.0,0.2203
120.0,0.1374
125.0,0.1303
130.0,0.0996
135.0,0.0585
140.0,0.0579
145.0,0.0471
150.0,0.0282
155.0,0.0243
160.0,0.0219
165.0,0.0214
170.0,0.019
175.0,0.0169
180.0,0.0121
185.0,0.0116
190.0,0.0129
195.0,0.0174
200.0,0.0285
205.0,0.0213
210.0,0.0203
215.0,0.018
220.0,0.0199
225.0,0.02
230.0,0.0233
235.0,0.016
240.0,0.0171
245.0,0.0177
250.0,0.0104
