depth,PAR_ADJUSTED
0.0,92.9925
5.0,55.5367
10.0,36.0449
15.0,24.8065
20.0,16.1919
25.0,11.3879
30.0,7.486
35.0,5.5018
40.0,3.7923
45.0,2.9618
50.0,2.0561
55.0,1.3843
60.0,0.9947
65.0,0.8255
70.0,0.6228
75.0,0.4833
80.0,0.3496
85.0,0.2654
90.0,0.1957
95.0,0.1751
100.0,0.1403
105.0,0.1049
110.0,0.0851
115.0,0.0745
120.0,0.0574
125.0,0.0546
130.0,0.0455
135.0,0.0467
140.0,0.0371
145.0,0.0344
150.0,0.0317
155.0,0.029
160.0,0.0315
165.0,0.0268
170.0,0.0238
175.0,0.0245
180.0,0.0214
185.0,0.0242
190.0,0.0257
195.0,0.0227
200.0,0.03
205.0,0.0241
210.0,0.0236
215.0,0.0184
220.0,0.0184
225.0,0.021
230.0,0.0151
235.0,0.0147
240.0,0.0143
245.0,0.0126
250.0,0.01
