depth,PAR_ADJUSTED
0.0,123.6655
5.0,64.0648
10.0,32.0596
15.0,18.8143
20.0,9.7562
25.0,6.2713
30.0,3.733
35.0,2.3398
40.0,1.2293
45.0,0.778
50.0,0.4981
55.0,0.3266
60.0,0.2222
65.0,0.1356
70.0,0.0998
75.0,0.0687
80.0,0.0448
85.0,0.0322
90.0,0.0216
95.0,0.0182
100.0,0.0129
105.0,0.0092
110.0,0.0067
115.0,0.0053
120.0,0.0042
125.0,0.0039
130.0,0.0028
135.0,0.0026
140.0,0.0021
145.0,0.0017
150.0,0.0016
155.0,0.0012
160.0,0.0015
165.0,0.0012
170.0,0.0014
175.0,0.0012
180.0,0.001
185.0,0.0013
190.0,0.0012
195.0,0.0015
200.0,0.0016
205.0,0.0018
210.0,0.0018
215.0,0.0015
220.0,0.0019
225.0,0.0019
230.0,0.0019
235.0,0.002
240.0,0.0019
245.0,0.0019
250.0,0.0017
