depth,PAR_ADJUSTED
0.0,231.1459
5.0,97.3111
10.0,40.1387
15.0,17.7307
20.0,8.4856
25.0,4.2386
30.0,1.9447
35.0,1.0025
40.0,0.4551
45.0,0.2417
50.0,0.141
55.0,0.0851
60.0,0.0515
65.0,0.0342
70.0,0.0221
75.0,0.0137
80.0,0.0094
85.0,0.0071
90.0,0.0053
95.0,0.0039
100.0,0.0029
105.0,0.0021
110.0,0.0018
115.0,0.0015
120.0,0.0013
125.0,0.0012
130.0,0.0011
135.0,0.001
140.0,0.0009
145.0,0.0008
150.0,0.0008
155.0,0.0007
160.0,0.0008
165.0,0.0007
170.0,0.0008
175.0,0.0007
180.0,0.0008
185.0,0.0007
190.0,0.0009
195.0,0.0008
200.0,0.0009
205.0,0.001
210.0,0.0009
215.0,0.0009
220.0,0.001
225.0,0.0011
230.0,0.0012
235.0,0.0013
240.0,0.0013
245.0,0.0012
250.0,0.0012
