depth,PAR_ADJUSTED
0.0,802.9399
5.0,426.0145
10.0,244.2663
15.0,137.2033
20.0,95.2178
25.0,55.9834
30.0,36.4297
35.0,21.6601
40.0,13.304
45.0,8.4599
50.0,5.4165
55.0,3.1981
60.0,2.1342
65.0,1.467
70.0,0.9504
75.0,0.7653
80.0,0.5368
85.0,0.3898
90.0,0.2598
95.0,0.2152
100.0,0.1641
105.0,0.1214
110.0,0.107
115.0,0.0814
120.0,0.0699
125.0,0.0594
130.0,0.0511
135.0,0.0415
140.0,0.0353
145.0,0.0292
150.0,0.0263
155.0,0.0216
160.0,0.0209
165.0,0.0172
170.0,0.017
175.0,0.0129
180.0,0.0119
185.0,0.0123
190.0,0.0121
195.0,0.01
200.0,0.0095
205.0,0.009
210.0,0.0105
215.0,0.0076
220.0,0.0093
225.0,0.0079
230.0,0.0061
235.0,0.0061
240.0,0.0068
245.0,0.0058
250.0,0.005
