depth,PAR_ADJUSTED
0.0,108.5067
5.0,66.3656
10.0,44.635
15.0,30.9172
20.0,19.2844
25.0,16.0757
30.0,9.1395
35.0,7.6549
40.0,5.56
45.0,4.0343
50.0,2.7482
55.0,1.9311
60.0,1.3389
65.0,0.9453
70.0,0.7727
75.0,0.5644
80.0,0.3714
85.0,0.2642
90.0,0.1802
95.0,0.1577
100.0,0.1061
105.0,0.0837
110.0,0.0589
115.0,0.0451
120.0,0.0357
125.0,0.033
130.0,0.025
135.0,0.0213
140.0,0.0159
145.0,0.0139
150.0,0.0119
155.0,0.0098
160.0,0.0081
165.0,0.0072
170.0,0.0067
175.0,0.0062
180.0,0.0048
185.0,0.0049
190.0,0.0044
195.0,0.0042
200.0,0.0049
205.0,0.004
210.0,0.0038
215.0,0.0031
220.0,0.0033
225.0,0.0034
230.0,0.0028
235.0,0.0028
240.0,0.0024
245.0,0.0022
250.0,0.0018
