depth,PAR_ADJUSTED
0.0,129.7833
5.0,62.9553
10.0,29.982
15.0,18.3775
20.0,9.9211
25.0,6.283
30.0,3.7169
35.0,2.2237
40.0,1.3008
45.0,0.7389
50.0,0.4637
55.0,0.3194
60.0,0.2242
65.0,0.1514
70.0,0.1164
75.0,0.0847
80.0,0.0638
85.0,0.04
90.0,0.0295
95.0,0.0249
100.0,0.0226
105.0,0.0169
110.0,0.0117
115.0,0.0078
120.0,0.0057
125.0,0.0056
130.0,0.0046
135.0,0.0032
140.0,0.0026
145.0,0.002
150.0,0.0021
155.0,0.0016
160.0,0.0019
165.0,0.0015
170.0,0.0012
175.0,0.001
180.0,0.001
185.0,0.001
190.0,0.001
195.0,0.0011
200.0,0.0017
205.0,0.0013
210.0,0.0017
215.0,0.0013
220.0,0.0016
225.0,0.0014
230.0,0.0015
235.0,0.0016
240.0,0.0018
245.0,0.0016
250.0,0.0016
