depth,PAR_ADJUSTED
0.0,102.9145
5.0,49.1356
10.0,21.5446
15.0,11.4248
20.0,5.7882
25.0,3.5388
30.0,1.7356
35.0,1.1605
40.0,0.5959
45.0,0.3613
50.0,0.2231
55.0,0.1363
60.0,0.0981
65.0,0.0645
70.0,0.0471
75.0,0.0363
80.0,0.0282
85.0,0.0178
90.0,0.0126
95.0,0.0108
100.0,0.0085
105.0,0.0071
110.0,0.0052
115.0,0.0042
120.0,0.0031
125.0,0.003
130.0,0.0025
135.0,0.0024
140.0,0.0018
145.0,0.0017
150.0,0.0014
155.0,0.0012
160.0,0.0012
165.0,0.0012
170.0,0.0011
175.0,0.001
180.0,0.0008
185.0,0.0012
190.0,0.0011
195.0,0.0012
200.0,0.0013
205.0,0.0014
210.0,0.0015
215.0,0.0012
220.0,0.0015
225.0,0.0017
230.0,0.0014
235.0,0.0017
240.0,0.0017
245.0,0.0018
250.0,0.0016
