depth,PAR_ADJUSTED
0.0,186.2686
5.0,98.927
10.0,60.2895
15.0,41.8461
20.0,28.794
25.0,20.2154
30.0,14.7518
35.0,10.4532
40.0,7.7365
45.0,5.3258
50.0,3.9944
55.0,3.1877
60.0,2.3965
65.0,1.8363
70.0,1.5516
75.0,1.2696
80.0,1.0328
85.0,0.8318
90.0,0.6393
95.0,0.5447
100.0,0.4677
105.0,0.3762
110.0,0.3145
115.0,0.2661
120.0,0.2111
125.0,0.1767
130.0,0.1481
135.0,0.1258
140.0,0.101
145.0,0.0905
150.0,0.0851
155.0,0.0723
160.0,0.0656
165.0,0.0532
170.0,0.0429
175.0,0.0398
180.0,0.0369
185.0,0.0352
190.0,0.0308
195.0,0.0273
200.0,0.0246
205.0,0.0222
210.0,0.0186
215.0,0.0176
220.0,0.0136
225.0,0.0138
230.0,0.0145
235.0,0.0123
240.0,0.014
245.0,0.0132
250.0,0.0114
