depth,PAR_ADJUSTED
0.0,106.6572
5.0,58.7646
10.0,35.9768
15.0,22.8919
20.0,13.1505
25.0,9.765
30.0,6.1046
35.0,4.4674
40.0,2.7321
45.0,1.942
50.0,1.216
55.0,0.8488
60.0,0.6313
65.0,0.3985
70.0,0.3256
75.0,0.2359
80.0,0.1466
85.0,0.1153
90.0,0.0793
95.0,0.0661
100.0,0.0493
105.0,0.0359
110.0,0.0273
115.0,0.0222
120.0,0.0175
125.0,0.0156
130.0,0.0129
135.0,0.0114
140.0,0.0094
145.0,0.0082
150.0,0.0077
155.0,0.0062
160.0,0.0066
165.0,0.0054
170.0,0.0057
175.0,0.0056
180.0,0.0043
185.0,0.0053
190.0,0.0051
195.0,0.0046
200.0,0.0059
205.0,0.006
210.0,0.0052
215.0,0.0044
220.0,0.0049
225.0,0.0052
230.0,0.0045
235.0,0.005
240.0,0.0046
245.0,0.0042
250.0,0.0036
