depth,PAR_ADJUSTED
0.0,159.8702
5.0,73.8793
10.0,32.1269
15.0,16.5481
20.0,7.4903
25.0,4.567
30.0,2.103
35.0,1.4882
40.0,0.7155
45.0,0.3906
50.0,0.2539
55.0,0.1373
60.0,0.0919
65.0,0.0518
70.0,0.0357
75.0,0.0244
80.0,0.0174
85.0,0.0111
90.0,0.0067
95.0,0.0062
100.0,0.0045
105.0,0.0033
110.0,0.0025
115.0,0.0019
120.0,0.0015
125.0,0.0014
130.0,0.0012
135.0,0.0011
140.0,0.0009
145.0,0.0007
150.0,0.0007
155.0,0.0006
160.0,0.0006
165.0,0.0006
170.0,0.0005
175.0,0.0005
180.0,0.0004
185.0,0.0004
190.0,0.0004
195.0,0.0005
200.0,0.0005
205.0,0.0005
210.0,0.0006
215.0,0.0004
220.0,0.0005
225.0,0.0006
230.0,0.0005
235.0,0.0005
240.0,0.0005
245.0,0.0005
250.0,0.0005
