depth,PAR_ADJUSTED
0.0,114.6961
5.0,63.703
10.0,38.78
15.0,24.6224
20.0,14.3663
25.0,10.3768
30.0,6.9738
35.0,4.8667
40.0,2.9358
45.0,2.0687
50.0,1.3394
55.0,0.9322
60.0,0.7034
65.0,0.4349
70.0,0.3619
75.0,0.2568
80.0,0.1683
85.0,0.1279
90.0,0.0884
95.0,0.0711
100.0,0.052
105.0,0.0375
110.0,0.0269
115.0,0.0218
120.0,0.0169
125.0,0.0154
130.0,0.0119
135.0,0.0106
140.0,0.0088
145.0,0.0072
150.0,0.0067
155.0,0.0052
160.0,0.0061
165.0,0.0048
170.0,0.0048
175.0,0.0046
180.0,0.0038
185.0,0.0048
190.0,0.0047
195.0,0.0043
200.0,0.0048
205.0,0.0054
210.0,0.0046
215.0,0.004
220.0,0.0045
225.0,0.0046
230.0,0.0041
235.0,0.0046
240.0,0.004
245.0,0.0038
250.0,0.0033
