depth,PAR_ADJUSTED
0.0,221.1855
5.0,129.5988
10.0,86.1853
15.0,54.3444
20.0,37.0795
25.0,24.5668
30.0,17.2052
35.0,12.0171
40.0,7.8018
45.0,5.6524
50.0,3.8207
55.0,2.5393
60.0,1.7749
65.0,1.4402
70.0,1.0275
75.0,0.9026
80.0,0.5808
85.0,0.4873
90.0,0.3692
95.0,0.299
100.0,0.2496
105.0,0.1965
110.0,0.1534
115.0,0.1406
120.0,0.1064
125.0,0.099
130.0,0.0896
135.0,0.0843
140.0,0.071
145.0,0.063
150.0,0.0555
155.0,0.0505
160.0,0.048
165.0,0.0365
170.0,0.0347
175.0,0.0388
180.0,0.0341
185.0,0.036
190.0,0.0314
195.0,0.0258
200.0,0.0231
205.0,0.0187
210.0,0.0188
215.0,0.0165
220.0,0.0161
225.0,0.0156
230.0,0.0146
235.0,0.0139
240.0,0.0143
245.0,0.0111
250.0,0.0093
