depth,PAR_ADJUSTED
0.0,81.3719
5.0,47.2365
10.0,29.2148
15.0,19.4946
20.0,12.6511
25.0,9.09
30.0,6.2042
35.0,4.3781
40.0,3.0506
45.0,2.1522
50.0,1.5597
55.0,1.1017
60.0,0.8161
65.0,0.6351
70.0,0.4958
75.0,0.3951
80.0,0.3047
85.0,0.2329
90.0,0.1642
95.0,0.1385
100.0,0.1082
105.0,0.0893
110.0,0.0671
115.0,0.0555
120.0,0.0476
125.0,0.0433
130.0,0.0349
135.0,0.0304
140.0,0.0257
145.0,0.0227
150.0,0.0208
155.0,0.0191
160.0,0.0181
165.0,0.0191
170.0,0.0153
175.0,0.016
180.0,0.012
185.0,0.0139
190.0,0.0133
195.0,0.0134
200.0,0.0146
205.0,0.0123
210.0,0.0123
215.0,0.0117
220.0,0.0116
225.0,0.0111
230.0,0.01
235.0,0.0109
240.0,0.0111
245.0,0.0108
250.0,0.0094
