Depth_modeled,PAR_modeled,Light_measured,PAR_modeled_mean_1_20m,Light_measured_mean_1_20m,Kd_modeled_1_20m,Kd_measured_1_20m,Fluo_measured_mean_1_20m,SlopeFactor,Tag_ID,Profile,SolarAlt,Lat,Lon,Bathy,DOY
30.0,9.5317,2.555276638579634,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
35.0,9.1607,1.807834963942199,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
40.0,6.7421,1.2837903936124462,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
45.0,4.5357,0.9257751537900317,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
50.0,3.1512,0.6785393931515922,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
55.0,2.2815,0.5032893074634223,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
60.0,1.7588,0.3742847302917487,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
65.0,1.167,0.2763892880723185,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
70.0,1.0169,0.20101801140188635,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
75.0,0.6548,0.14504231123218306,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
80.0,0.4345,0.10625736748620179,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
85.0,0.3041,0.08032876595618578,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
90.0,0.2046,0.06319728194214985,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
95.0,0.1943,0.05137165949089089,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
100.0,0.137,0.042633706711190184,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
105.0,0.1071,0.03590780852893361,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
110.0,0.0778,0.030548478599619903,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
115.0,0.0562,0.02611255148552141,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
120.0,0.0457,0.022326636999821958,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
125.0,0.0459,0.01903273919002284,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
130.0,0.0313,0.0161634015514943,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
135.0,0.0288,0.013692928883991654,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
140.0,0.0204,0.011604294798462597,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
145.0,0.0192,0.009866531129164621,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
150.0,0.0168,0.008414814671232342,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
155.0,0.0128,0.007187956056668152,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
160.0,0.0145,0.0061347867629132245,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
165.0,0.0126,0.0052211221585051065,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
170.0,0.0112,0.00442660662423032,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
175.0,0.0092,0.003737549922391602,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
180.0,0.0076,0.003144295079493504,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
185.0,0.0091,0.0026430838374850553,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
190.0,0.0092,0.002228805882034383,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
195.0,0.0077,0.0018879227834763506,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
200.0,0.009,0.0016033970711689897,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
205.0,0.0082,0.0013521872125628557,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
210.0,0.0074,0.0011245183727010939,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
215.0,0.0057,0.0009253497766604374,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
220.0,0.0064,0.0007619055787384881,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
225.0,0.0051,0.0006396275285904321,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
230.0,0.0041,0.0005501541361726193,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
235.0,0.0039,0.0004810836998884814,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
240.0,0.0033,0.000423483339968975,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
245.0,0.0028,0.00037197940925814363,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
250.0,0.002,,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
0.0,114.7464,,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
5.0,71.5416,11.747048795045053,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
10.0,47.7699,8.875966403919362,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
15.0,32.435,6.661664539822237,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
20.0,19.5742,4.931931216337507,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
25.0,17.1789,3.5811080674300277,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
30.0,9.5317,2.555276638579634,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
35.0,9.1607,1.807834963942199,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
40.0,6.7421,1.2837903936124462,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
45.0,4.5357,0.9257751537900317,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
50.0,3.1512,0.6785393931515922,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
55.0,2.2815,0.5032893074634223,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
60.0,1.7588,0.3742847302917487,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
65.0,1.167,0.2763892880723185,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
70.0,1.0169,0.20101801140188635,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
75.0,0.6548,0.14504231123218306,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
80.0,0.4345,0.10625736748620179,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
85.0,0.3041,0.08032876595618578,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
90.0,0.2046,0.06319728194214985,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
95.0,0.1943,0.05137165949089089,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
100.0,0.137,0.042633706711190184,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
105.0,0.1071,0.03590780852893361,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
110.0,0.0778,0.030548478599619903,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
115.0,0.0562,0.02611255148552141,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
120.0,0.0457,0.022326636999821958,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
125.0,0.0459,0.01903273919002284,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
130.0,0.0313,0.0161634015514943,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
135.0,0.0288,0.013692928883991654,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
140.0,0.0204,0.011604294798462597,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
145.0,0.0192,0.009866531129164621,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
150.0,0.0168,0.008414814671232342,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
155.0,0.0128,0.007187956056668152,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
160.0,0.0145,0.0061347867629132245,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
165.0,0.0126,0.0052211221585051065,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
170.0,0.0112,0.00442660662423032,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
175.0,0.0092,0.003737549922391602,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
180.0,0.0076,0.003144295079493504,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
185.0,0.0091,0.0026430838374850553,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
190.0,0.0092,0.002228805882034383,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
195.0,0.0077,0.0018879227834763506,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
200.0,0.009,0.0016033970711689897,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
205.0,0.0082,0.0013521872125628557,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
210.0,0.0074,0.0011245183727010939,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
215.0,0.0057,0.0009253497766604374,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
220.0,0.0064,0.0007619055787384881,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
225.0,0.0051,0.0006396275285904321,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
230.0,0.0041,0.0005501541361726193,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
235.0,0.0039,0.0004810836998884814,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
240.0,0.0033,0.000423483339968975,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
245.0,0.0028,0.00037197940925814363,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
250.0,0.002,,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
0.0,114.7464,,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
5.0,71.5416,11.747048795045053,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
10.0,47.7699,8.875966403919362,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
15.0,32.435,6.661664539822237,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
20.0,19.5742,4.931931216337507,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
25.0,17.1789,3.5811080674300277,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
30.0,9.5317,2.555276638579634,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
35.0,9.1607,1.807834963942199,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
40.0,6.7421,1.2837903936124462,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
45.0,4.5357,0.9257751537900317,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
50.0,3.1512,0.6785393931515922,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
55.0,2.2815,0.5032893074634223,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
60.0,1.7588,0.3742847302917487,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
65.0,1.167,0.2763892880723185,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
70.0,1.0169,0.20101801140188635,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
75.0,0.6548,0.14504231123218306,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
80.0,0.4345,0.10625736748620179,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
85.0,0.3041,0.08032876595618578,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
90.0,0.2046,0.06319728194214985,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
95.0,0.1943,0.05137165949089089,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
100.0,0.137,0.042633706711190184,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
105.0,0.1071,0.03590780852893361,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
110.0,0.0778,0.030548478599619903,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
115.0,0.0562,0.02611255148552141,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
120.0,0.0457,0.022326636999821958,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
125.0,0.0459,0.01903273919002284,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
130.0,0.0313,0.0161634015514943,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
135.0,0.0288,0.013692928883991654,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
140.0,0.0204,0.011604294798462597,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
145.0,0.0192,0.009866531129164621,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
150.0,0.0168,0.008414814671232342,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
155.0,0.0128,0.007187956056668152,12.086184210526318,2.3605323309982675,0.06652173605443928,0.058430837050462245,1.0716643960550454,22.21842005830206,ct157-F118-20,18,2.2728590031895237,-57.908,72.1557,-4346.75,24
