Depth_modeled,PAR_modeled,Light_measured,PAR_modeled_mean_1_20m,Light_measured_mean_1_20m,Kd_modeled_1_20m,Kd_measured_1_20m,Fluo_measured_mean_1_20m,Tag_ID,Profile,SolarAlt,Lat,Lon,Bathy,DOY
180.0,0.0003,0.0009201919414048049,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
185.0,0.0003,0.0007586864573348971,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
190.0,0.0003,0.000566691315508243,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
195.0,0.0004,0.0004442283880230158,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
200.0,0.0005,0.0004437536148524255,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
205.0,0.0005,0.00044285460681284223,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
210.0,0.0005,0.0003938814971588326,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
215.0,0.0004,0.0003463558618161825,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
220.0,0.0005,0.00028472303712185655,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
225.0,0.0006,0.00022606051911267525,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
230.0,0.0006,0.00016950395379012437,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
235.0,0.0005,0.00011779063483815841,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
240.0,0.0005,8.018276276897975e-05,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
245.0,0.0006,5.5689949126922105e-05,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
250.0,0.0005,,9.139778947368422,1.1068702312152092,0.08175615433641792,0.05055492195871978,0.5927315449385511,ct182-955F-24,157,0.007707822867232039,-50.547,70.5375,-713.4118041992188,72
0.0,156.0495,,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
5.0,81.9073,48.50267649290665,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
10.0,41.6736,31.00066248209671,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
15.0,30.7147,19.8815020201045,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
20.0,15.8141,15.174615543353974,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
25.0,11.9261,11.713364997046375,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
30.0,7.7881,8.691378909921816,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
35.0,5.1281,6.349674019782246,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
40.0,3.2032,4.722259236999372,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
45.0,2.1557,3.5757555261948437,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
50.0,1.4287,2.8530704142726995,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
55.0,1.1195,2.645733684897705,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
60.0,0.7265,2.4136480167351486,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
65.0,0.4717,1.7567379477267389,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
70.0,0.3981,1.2635990960583943,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
75.0,0.2574,0.9458820375250885,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
80.0,0.1781,0.7161934369249393,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
85.0,0.1174,0.5647478951065947,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
90.0,0.0768,0.4611212336344061,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
95.0,0.0647,0.3678394859844853,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
100.0,0.0439,0.27780532821237186,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
105.0,0.0326,0.2112310622453066,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
110.0,0.0206,0.17236287362590616,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
115.0,0.0172,0.14074044300067418,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
