SEALTAG_NC_FILE,TAG_ID,PROFILE_NUM,RRS412,RRS443,RRS490,RRS555,RRS670,KD490,PAR,SATELLITE
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,19,0.009910681284964,0.0089608207345008,0.008125361520797,0.0029951005708426,0.0003001010773004,0.0425340011715889,58.05657958984375,VIIRS_SUOMI-NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,19,0.0114783756434917,0.0100158751010894,0.0088215004652738,0.0030702506192028,0.0003578765317797,0.0430499985814094,57.62825012207031,VIIRS_NOAA-20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,19,0.0106989657506346,0.009005444124341,0.0082175936549901,0.0026437173364683,0.0002889206516556,0.0415640026330947,58.85295104980469,MODIS_AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,20,0.0111732818186283,0.0097655998542904,0.0087522407993674,0.0031082408968359,0.000350000715116,0.0441279932856559,55.855918884277344,VIIRS_NOAA-20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,21,0.0108616957440972,0.0091933137737214,0.0088104153983294,0.0043957375455647,0.0004249269841238,0.0608347356319427,55.9019775390625,VIIRS_SUOMI-NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,21,0.0098293600603938,0.0089396014809608,0.0089647211134433,0.0042547606863081,0.0005005209241062,0.0622439999133348,55.84263801574707,VIIRS_NOAA-20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,21,0.0112831210717558,0.009222880937159,0.008867360651493,0.0039095203392207,0.0004224811564199,0.0615600012242794,56.25944519042969,MODIS_AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,22,0.0109912003390491,0.0093558807857334,0.008758480194956,0.0040044009219855,0.0003888808132614,0.0550319962203502,57.51387786865234,VIIRS_SUOMI-NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,22,0.0100784399546682,0.0090636010281741,0.0087982807308435,0.0038448009872809,0.0004382806946523,0.0566680002957582,57.45443916320801,VIIRS_NOAA-20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,22,0.011639080941677,0.0089105409570038,0.0084695145487785,0.0032805141527205,0.0002403871585556,0.054659329354763,57.84407806396485,MODIS_AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,25,0.0095664002001285,0.0087404809892177,0.0090561602264642,0.0049093607813119,0.0006347208982333,0.0668639913201332,56.299278259277344,VIIRS_SUOMI-NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,25,0.0110134435817599,0.0099321375600993,0.0099756172858178,0.004957165569067,0.0006571184494532,0.065578356385231,56.196868896484375,VIIRS_NOAA-20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,26,0.0082122413441538,0.0079824803397059,0.0087426407262682,0.0050907204858958,0.0007058411720208,0.0779759958386421,55.45344161987305,VIIRS_NOAA-20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,26,0.009351429529488,0.0081562874838709,0.0087542869150638,0.0046008573845028,0.0005631436360999,0.0737714245915412,55.82742691040039,MODIS_AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,71,0.003568160716289,0.0017409426703428,0.0033238586814453,0.0041456272980819,0.0015198404726106,1.1161574125289917,37.4408073425293,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,71,0.0016844673858334,0.0022488540659348,0.0032870007368425,0.0039302542184789,0.0011686407281861,0.97469857831796,36.95893351236979,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,71,-0.0014696134021505,-0.0008626233320683,0.003497758123558,0.0038010089192539,0.0017339492624159,0.8520612716674805,36.756778717041016,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,80,0.0053009605035185,0.0033578407019376,0.003446880960837,0.0046936809085309,0.0010744810570031,0.3112399876117706,34.46951675415039,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,80,0.0031875742133706,0.0028925142833031,0.0031433942494913,0.0046470476081594,0.0010543476964812,0.420463353395462,34.16415023803711,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,80,0.0036755743203684,0.0034502941416576,0.003347594407387,0.0048142273444682,0.0012749407324008,0.3313193172216415,34.123931884765625,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,81,0.0036340393514061,0.0025824388333906,0.0028498749403903,0.0050398167222738,0.0014564525336027,1.8026237487792969,34.00537109375,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,81,0.0024178291593367,0.0028465340728871,0.0031914768042042,0.0044886101192484,0.0012083149049431,0.863145649433136,33.52558898925781,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,81,0.0047751032592107,0.0042350474589814,0.0044438314313689,0.0045783648577829,0.0010161444467181,0.1911538491646448,33.629327138264976,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,82,0.0045035609897846,0.0032630275624493,0.0033461607526987,0.0036148545332252,0.0009800809202715,1.5715999603271484,34.05425262451172,AQUA
