SEALTAG_NC_FILE,TAG_ID,PROFILE_NUM,RRS412,RRS443,RRS490,RRS555,RRS670,PAR,KD490
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,39,0.0083752008154988,0.0076674005016684,0.0068074000999331,0.00209710076451295,0.0002662006765604,51.96027946472168,0.03801666758954525
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,43,0.0070147294989403005,0.007306212725685521,0.00603465710462808,0.0015925369561614403,0.0001716293120647006,50.16682739257813,0.02964466474950308
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,44,0.007555689758124181,0.007501654192732481,0.00612657234274472,0.0016255098534256201,0.00020539868694552,49.17098617553711,0.029854110628366442
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,56,0.0089030019007623,0.0080490009859204,0.0062862513586878,0.0020170016214251,0.0002847509458661,44.194801330566406,0.0388399995863437
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,76,0.006925093080648984,0.006492187822765133,0.005934369241504651,0.0018689914621751666,0.00027005822687135,36.81024297078451,0.03780177794396874
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,75,0.006955229392705584,0.006579165222690467,0.005958744611740566,0.0017577216892864166,0.00022695891083555,37.004252115885414,0.03468222108980015
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,165,0.010403250676712767,0.008503000939353533,0.006201298641306933,0.0021253104676447333,0.0003708461299538333,18.72389856974284,0.041286057482163026
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,333,0.0077830008231103,0.0056066252291202,0.0043180009815841,0.0014035012573003,0.0002257507294416,18.479389190673828,0.0421130396425724
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,6,0.00484860738946328,0.00436831199046634,0.00436942975968114,0.00241530304153754,0.00036228753212418,64.26885223388672,0.07393599897623057
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,7,0.0047533840590140795,0.00434244789354042,0.00435755041450848,0.00239767188987798,0.00035641100082978,64.3260383605957,0.07340167164802548
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,10,0.0022382885195492003,0.002645288242788425,0.003201413935693375,0.0029349861808844998,0.000644128044904525,64.16555786132812,0.13981465622782704
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,12,0.00311822548713678,0.00326758225125812,0.0034378459540621,0.0029635429746523,0.00064010050664204,64.18462219238282,0.12650568485260003
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,11,0.0034189780429005404,0.00345920872667592,0.00356731250364744,0.00306021587819684,0.00065342968536744,64.21458435058594,0.1287917301058769
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,13,0.0031293530358310496,0.0029574774330949753,0.002965669023279925,0.0024513894726685996,0.000526209538176125,63.7826042175293,0.11484494619071478
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,17,0.0075588719997586,0.006547942946534599,0.0061674144898352665,0.002943931450345333,0.00033706521935843327,62.94324239095052,0.06117249156037963
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,20,0.008077819239009451,0.0072423646395856495,0.00666245530274775,0.0023256374353712002,0.00028527358716180003,63.494110107421875,0.0445456020534038
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,18,0.007594010177334449,0.0066209110640181,0.0062324358251995005,0.002935732064384275,0.00035753093275517497,62.89272975921631,0.06040178984403605
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,21,0.009155582251720668,0.007999660980072534,0.006971610651022901,0.0023379888645142332,0.0002584803874874667,63.152854919433594,0.04137930274009697
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,28,0.010069257412583351,0.0089792124091241,0.0070068469414343495,0.002123968842893,0.00022343678686475,61.120052337646484,0.0332810506224632
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,29,0.012922183017839,0.0099160010841759,0.0075212733989412,0.0016960003836588,0.0002530918202616,61.26074981689453,0.0296375006437301
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,30,0.0127564457555611,0.0097673340804047,0.0074268894063101,0.0016833332677682,0.0002608895301818,61.20256805419922,0.0298857130110263
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,71,0.0134889202926195,0.01072504138103635,0.0083062232029859,0.0024519301198347,0.0002613947585676,54.337778091430664,0.0375166647136211
