depth,ED490_ADJUSTED
0.0,0.40975
5.0,0.34115
10.0,0.22024
15.0,0.15943
20.0,0.13767
25.0,0.08596
30.0,0.06201
35.0,0.04791
40.0,0.03602
45.0,0.03029
50.0,0.02265
55.0,0.01482
60.0,0.01241
65.0,0.0096
70.0,0.00741
75.0,0.00516
80.0,0.00527
85.0,0.00321
90.0,0.00234
95.0,0.0021
100.0,0.00173
105.0,0.0013
110.0,0.00112
115.0,0.00088
120.0,0.00073
125.0,0.00067
130.0,0.00052
135.0,0.00041
140.0,0.00037
145.0,0.00029
150.0,0.00025
155.0,0.0002
160.0,0.00017
165.0,0.00018
170.0,0.00015
175.0,0.00013
180.0,0.0001
185.0,0.0001
190.0,8e-05
195.0,7e-05
200.0,8e-05
205.0,7e-05
210.0,7e-05
215.0,6e-05
220.0,5e-05
225.0,4e-05
230.0,4e-05
235.0,4e-05
240.0,4e-05
245.0,3e-05
250.0,3e-05
