depth,ED490_ADJUSTED
0.0,0.44866
5.0,0.30443
10.0,0.19704
15.0,0.13473
20.0,0.08884
25.0,0.05486
30.0,0.03588
35.0,0.02313
40.0,0.0168
45.0,0.01203
50.0,0.00755
55.0,0.00503
60.0,0.00368
65.0,0.00251
70.0,0.00178
75.0,0.00137
80.0,0.00105
85.0,0.00076
90.0,0.00058
95.0,0.00047
100.0,0.00037
105.0,0.00026
110.0,0.00023
115.0,0.00019
120.0,0.00016
125.0,0.00014
130.0,0.00011
135.0,9e-05
140.0,7e-05
145.0,6e-05
150.0,5e-05
155.0,4e-05
160.0,4e-05
165.0,3e-05
170.0,3e-05
175.0,2e-05
180.0,2e-05
185.0,2e-05
190.0,1e-05
195.0,1e-05
200.0,1e-05
205.0,1e-05
210.0,1e-05
215.0,1e-05
220.0,1e-05
225.0,1e-05
230.0,1e-05
235.0,1e-05
240.0,0.0
245.0,0.0
250.0,0.0
