depth,ED490_ADJUSTED
0.0,0.46679
5.0,0.36498
10.0,0.27044
15.0,0.20317
20.0,0.15406
25.0,0.1104
30.0,0.08351
35.0,0.05639
40.0,0.0415
45.0,0.0301
50.0,0.02318
55.0,0.01785
60.0,0.01312
65.0,0.01031
70.0,0.00793
75.0,0.00655
80.0,0.00532
85.0,0.00433
90.0,0.00333
95.0,0.0026
100.0,0.00202
105.0,0.00175
110.0,0.00138
115.0,0.00123
120.0,0.00094
125.0,0.0008
130.0,0.00064
135.0,0.00055
140.0,0.00045
145.0,0.00039
150.0,0.00032
155.0,0.00026
160.0,0.00023
165.0,0.0002
170.0,0.00017
175.0,0.00014
180.0,0.00012
185.0,9e-05
190.0,8e-05
195.0,7e-05
200.0,6e-05
205.0,5e-05
210.0,4e-05
215.0,4e-05
220.0,3e-05
225.0,3e-05
230.0,3e-05
235.0,2e-05
240.0,2e-05
245.0,2e-05
250.0,2e-05
