depth,PAR_ADJUSTED
0.0,802.9904
5.0,426.1239
10.0,244.3757
15.0,137.305
20.0,95.311
25.0,56.0498
30.0,36.4779
35.0,21.6935
40.0,13.3285
45.0,8.4763
50.0,5.4278
55.0,3.2052
60.0,2.139
65.0,1.4703
70.0,0.9527
75.0,0.7672
80.0,0.5381
85.0,0.3908
90.0,0.2604
95.0,0.2157
100.0,0.1645
105.0,0.1217
110.0,0.1073
115.0,0.0816
120.0,0.07
125.0,0.0595
130.0,0.0513
135.0,0.0415
140.0,0.0354
145.0,0.0292
150.0,0.0264
155.0,0.0216
160.0,0.0209
165.0,0.0172
170.0,0.017
175.0,0.013
180.0,0.0119
185.0,0.0124
190.0,0.0122
195.0,0.01
200.0,0.0096
205.0,0.009
210.0,0.0105
215.0,0.0076
220.0,0.0093
225.0,0.0079
230.0,0.0061
235.0,0.0061
240.0,0.0068
245.0,0.0058
250.0,0.0051
