depth,PAR_ADJUSTED
0.0,496.0425
5.0,265.9285
10.0,159.7337
15.0,100.7589
20.0,69.221
25.0,44.3611
30.0,29.9996
35.0,20.177
40.0,13.8011
45.0,9.252
50.0,6.2776
55.0,4.3214
60.0,2.8935
65.0,2.0614
70.0,1.4461
75.0,1.1294
80.0,0.784
85.0,0.5531
90.0,0.3769
95.0,0.2938
100.0,0.2202
105.0,0.1591
110.0,0.1229
115.0,0.1026
120.0,0.0768
125.0,0.0617
130.0,0.0502
135.0,0.0404
140.0,0.033
145.0,0.0275
150.0,0.0249
155.0,0.0199
160.0,0.0177
165.0,0.0151
170.0,0.013
175.0,0.0117
180.0,0.0101
185.0,0.0092
190.0,0.0083
195.0,0.0075
200.0,0.0074
205.0,0.0059
210.0,0.0059
215.0,0.005
220.0,0.0049
225.0,0.0047
230.0,0.0045
235.0,0.0039
240.0,0.0045
245.0,0.0038
250.0,0.0039
