depth,PAR_ADJUSTED
0.0,160.589
5.0,89.863
10.0,52.283
15.0,37.3124
20.0,21.9003
25.0,18.0078
30.0,11.7839
35.0,8.6654
40.0,5.7436
45.0,4.5471
50.0,3.1524
55.0,2.2419
60.0,1.7396
65.0,1.1619
70.0,0.871
75.0,0.5572
80.0,0.3797
85.0,0.2376
90.0,0.1616
95.0,0.1295
100.0,0.0893
105.0,0.0666
110.0,0.0376
115.0,0.0291
120.0,0.019
125.0,0.0168
130.0,0.0109
135.0,0.0077
140.0,0.0062
145.0,0.0044
150.0,0.0036
155.0,0.0031
160.0,0.0028
165.0,0.0025
170.0,0.0018
175.0,0.0014
180.0,0.0013
185.0,0.0011
190.0,0.0012
195.0,0.0014
200.0,0.0017
205.0,0.0015
210.0,0.0014
215.0,0.0012
220.0,0.0016
225.0,0.0017
230.0,0.0017
235.0,0.0013
240.0,0.0012
245.0,0.0016
250.0,0.001
