depth,PAR_ADJUSTED
0.0,765.1726
5.0,384.5556
10.0,225.3891
15.0,131.5507
20.0,84.5926
25.0,55.1424
30.0,33.9963
35.0,21.1228
40.0,13.8844
45.0,9.3306
50.0,5.8213
55.0,3.6078
60.0,2.4232
65.0,1.6826
70.0,1.197
75.0,0.8457
80.0,0.5388
85.0,0.4289
90.0,0.2912
95.0,0.2182
100.0,0.1531
105.0,0.1169
110.0,0.0949
115.0,0.0748
120.0,0.0644
125.0,0.0498
130.0,0.0435
135.0,0.0364
140.0,0.0345
145.0,0.0326
150.0,0.0316
155.0,0.0252
160.0,0.0252
165.0,0.0197
170.0,0.0187
175.0,0.0186
180.0,0.0163
185.0,0.0158
190.0,0.0152
195.0,0.0145
200.0,0.0174
205.0,0.0133
210.0,0.0144
215.0,0.0118
220.0,0.0126
225.0,0.0118
230.0,0.0116
235.0,0.0104
240.0,0.0118
245.0,0.0107
250.0,0.011
