depth,PAR_ADJUSTED
0.0,103.5589
5.0,61.8106
10.0,40.4172
15.0,30.4821
20.0,22.0714
25.0,16.8086
30.0,14.1231
35.0,10.8342
40.0,8.5822
45.0,6.7371
50.0,5.5673
55.0,4.3722
60.0,3.9493
65.0,3.0206
70.0,2.7859
75.0,2.4062
80.0,1.8032
85.0,1.5497
90.0,1.1616
95.0,1.0064
100.0,0.8607
105.0,0.6606
110.0,0.4913
115.0,0.4073
120.0,0.3266
125.0,0.2411
130.0,0.224
135.0,0.1837
140.0,0.1167
145.0,0.1135
150.0,0.0964
155.0,0.0774
160.0,0.0737
165.0,0.0603
170.0,0.0491
175.0,0.0514
180.0,0.0404
185.0,0.041
190.0,0.0357
195.0,0.031
200.0,0.033
205.0,0.0274
210.0,0.0243
215.0,0.0232
220.0,0.0158
225.0,0.0149
230.0,0.0164
235.0,0.0139
240.0,0.015
245.0,0.0157
250.0,0.0137
