depth,PAR_ADJUSTED
0.0,384.8514
5.0,186.8582
10.0,106.9536
15.0,69.7956
20.0,41.5493
25.0,29.0239
30.0,18.7748
35.0,12.4439
40.0,7.9675
45.0,5.6199
50.0,3.6485
55.0,2.4265
60.0,1.7386
65.0,1.0684
70.0,0.7794
75.0,0.5101
80.0,0.3944
85.0,0.2652
90.0,0.1856
95.0,0.1413
100.0,0.0984
105.0,0.0846
110.0,0.0598
115.0,0.056
120.0,0.0327
125.0,0.0318
130.0,0.027
135.0,0.0215
140.0,0.0192
145.0,0.0142
150.0,0.0123
155.0,0.0112
160.0,0.0088
165.0,0.0077
170.0,0.006
175.0,0.005
180.0,0.0044
185.0,0.0037
190.0,0.0039
195.0,0.0036
200.0,0.0032
205.0,0.0029
210.0,0.0029
215.0,0.0023
220.0,0.0024
225.0,0.0023
230.0,0.0023
235.0,0.0018
240.0,0.0021
245.0,0.002
250.0,0.0017
