depth,PAR_ADJUSTED
0.0,83.3842
5.0,47.9772
10.0,29.1845
15.0,19.2493
20.0,12.3678
25.0,8.8076
30.0,5.9778
35.0,4.1899
40.0,2.89
45.0,2.019
50.0,1.4546
55.0,1.0189
60.0,0.7528
65.0,0.5839
70.0,0.4547
75.0,0.3589
80.0,0.2772
85.0,0.2105
90.0,0.1487
95.0,0.1248
100.0,0.0977
105.0,0.0798
110.0,0.06
115.0,0.0495
120.0,0.0422
125.0,0.0382
130.0,0.0309
135.0,0.0269
140.0,0.0227
145.0,0.0199
150.0,0.0184
155.0,0.0167
160.0,0.0159
165.0,0.0167
170.0,0.0135
175.0,0.0141
180.0,0.0103
185.0,0.0121
190.0,0.0115
195.0,0.0118
200.0,0.0127
205.0,0.0107
210.0,0.0107
215.0,0.0101
220.0,0.0101
225.0,0.0097
230.0,0.0087
235.0,0.0096
240.0,0.0098
245.0,0.0095
250.0,0.0083
