depth,PAR_ADJUSTED
0.0,137.093
5.0,66.6215
10.0,28.6441
15.0,17.9553
20.0,9.1965
25.0,5.9059
30.0,3.0842
35.0,2.1279
40.0,1.1153
45.0,0.6711
50.0,0.4286
55.0,0.2947
60.0,0.1882
65.0,0.1268
70.0,0.0992
75.0,0.071
80.0,0.0521
85.0,0.0336
90.0,0.0265
95.0,0.0204
100.0,0.0172
105.0,0.0153
110.0,0.0096
115.0,0.0063
120.0,0.0045
125.0,0.0051
130.0,0.0041
135.0,0.0033
140.0,0.0027
145.0,0.0019
150.0,0.0018
155.0,0.0013
160.0,0.0015
165.0,0.0013
170.0,0.0012
175.0,0.001
180.0,0.0008
185.0,0.0009
190.0,0.0008
195.0,0.0014
200.0,0.0015
205.0,0.0014
210.0,0.0016
215.0,0.0012
220.0,0.0017
225.0,0.002
230.0,0.0019
235.0,0.0019
240.0,0.0017
245.0,0.0018
250.0,0.001
