depth,PAR_ADJUSTED
0.0,251.1948
5.0,144.7436
10.0,77.4686
15.0,51.1011
20.0,28.6035
25.0,21.1078
30.0,12.6655
35.0,10.9786
40.0,7.0415
45.0,4.7559
50.0,3.0345
55.0,2.4169
60.0,1.8891
65.0,1.1391
70.0,0.7717
75.0,0.4391
80.0,0.3299
85.0,0.1932
90.0,0.1446
95.0,0.1181
100.0,0.0773
105.0,0.0643
110.0,0.0394
115.0,0.0268
120.0,0.0169
125.0,0.0236
130.0,0.0165
135.0,0.01
140.0,0.0113
145.0,0.0076
150.0,0.0065
155.0,0.0065
160.0,0.0057
165.0,0.0065
170.0,0.0057
175.0,0.0053
180.0,0.0034
185.0,0.0046
190.0,0.0044
195.0,0.0108
200.0,0.0132
205.0,0.0113
210.0,0.0109
215.0,0.0086
220.0,0.017
225.0,0.0142
230.0,0.0177
235.0,0.0131
240.0,0.0132
245.0,0.0145
250.0,0.0057
