depth,PAR_ADJUSTED
0.0,267.5589
5.0,119.5869
10.0,48.8985
15.0,26.4057
20.0,12.7288
25.0,7.257
30.0,3.6071
35.0,2.0536
40.0,1.0393
45.0,0.6606
50.0,0.4112
55.0,0.2871
60.0,0.1824
65.0,0.1149
70.0,0.0855
75.0,0.0683
80.0,0.0487
85.0,0.0372
90.0,0.024
95.0,0.0199
100.0,0.0142
105.0,0.0124
110.0,0.0095
115.0,0.007
120.0,0.0056
125.0,0.0054
130.0,0.0041
135.0,0.004
140.0,0.0039
145.0,0.0027
150.0,0.0026
155.0,0.0024
160.0,0.0027
165.0,0.0021
170.0,0.0022
175.0,0.0018
180.0,0.0019
185.0,0.0022
190.0,0.0023
195.0,0.0027
200.0,0.0035
205.0,0.0034
210.0,0.004
215.0,0.0039
220.0,0.0045
225.0,0.0043
230.0,0.0051
235.0,0.0049
240.0,0.0044
245.0,0.0048
250.0,0.0042
