depth,PAR_ADJUSTED
0.0,216.9224
5.0,125.8821
10.0,82.438
15.0,50.9901
20.0,34.2671
25.0,22.5656
30.0,15.5522
35.0,10.7008
40.0,6.8593
45.0,4.8703
50.0,3.2869
55.0,2.1646
60.0,1.5105
65.0,1.2149
70.0,0.862
75.0,0.7502
80.0,0.4779
85.0,0.4007
90.0,0.3032
95.0,0.2458
100.0,0.2062
105.0,0.1602
110.0,0.1245
115.0,0.1145
120.0,0.0863
125.0,0.0796
130.0,0.0725
135.0,0.0683
140.0,0.0577
145.0,0.0515
150.0,0.0447
155.0,0.0406
160.0,0.0386
165.0,0.0294
170.0,0.0282
175.0,0.0311
180.0,0.0277
185.0,0.0294
190.0,0.0258
195.0,0.0213
200.0,0.0191
205.0,0.0155
210.0,0.016
215.0,0.014
220.0,0.0137
225.0,0.0133
230.0,0.0126
235.0,0.0122
240.0,0.0127
245.0,0.0098
250.0,0.0083
