depth,PAR_ADJUSTED
0.0,117.9953
5.0,64.179
10.0,38.0455
15.0,23.6359
20.0,13.5252
25.0,9.5696
30.0,6.3187
35.0,4.3651
40.0,2.5525
45.0,1.7562
50.0,1.1335
55.0,0.7774
60.0,0.5813
65.0,0.3582
70.0,0.2922
75.0,0.2059
80.0,0.1332
85.0,0.1022
90.0,0.0717
95.0,0.0582
100.0,0.0427
105.0,0.0307
110.0,0.0218
115.0,0.018
120.0,0.014
125.0,0.0128
130.0,0.01
135.0,0.0089
140.0,0.0072
145.0,0.006
150.0,0.0055
155.0,0.0043
160.0,0.005
165.0,0.0038
170.0,0.004
175.0,0.0038
180.0,0.0032
185.0,0.0039
190.0,0.0039
195.0,0.0037
200.0,0.0039
205.0,0.0045
210.0,0.0039
215.0,0.0034
220.0,0.0039
225.0,0.0039
230.0,0.0036
235.0,0.004
240.0,0.0035
245.0,0.0033
250.0,0.0028
