depth,PAR_ADJUSTED
0.0,367.5696
5.0,145.4239
10.0,59.475
15.0,28.5976
20.0,13.5156
25.0,6.4168
30.0,3.0554
35.0,1.4346
40.0,0.6723
45.0,0.3021
50.0,0.164
55.0,0.091
60.0,0.0496
65.0,0.0311
70.0,0.0189
75.0,0.0122
80.0,0.0078
85.0,0.0054
90.0,0.0036
95.0,0.0029
100.0,0.0024
105.0,0.0016
110.0,0.0012
115.0,0.0011
120.0,0.0009
125.0,0.0008
130.0,0.0007
135.0,0.0007
140.0,0.0006
145.0,0.0005
150.0,0.0005
155.0,0.0005
160.0,0.0005
165.0,0.0004
170.0,0.0004
175.0,0.0004
180.0,0.0003
185.0,0.0004
190.0,0.0004
195.0,0.0004
200.0,0.0005
205.0,0.0005
210.0,0.0005
215.0,0.0004
220.0,0.0005
225.0,0.0006
230.0,0.0006
235.0,0.0006
240.0,0.0007
245.0,0.0008
250.0,0.0008
