depth,PAR_ADJUSTED
0.0,148.4903
5.0,69.9114
10.0,30.0651
15.0,18.6325
20.0,9.4709
25.0,5.8356
30.0,3.0399
35.0,2.1614
40.0,1.1022
45.0,0.6105
50.0,0.4138
55.0,0.292
60.0,0.183
65.0,0.1294
70.0,0.1025
75.0,0.0786
80.0,0.0563
85.0,0.0352
90.0,0.0295
95.0,0.0218
100.0,0.0189
105.0,0.018
110.0,0.0125
115.0,0.0081
120.0,0.0059
125.0,0.0062
130.0,0.0051
135.0,0.0044
140.0,0.0037
145.0,0.0026
150.0,0.0025
155.0,0.0017
160.0,0.0022
165.0,0.0017
170.0,0.0016
175.0,0.0013
180.0,0.001
185.0,0.0011
190.0,0.0009
195.0,0.0014
200.0,0.0016
205.0,0.0015
210.0,0.0016
215.0,0.0011
220.0,0.0016
225.0,0.0016
230.0,0.0015
235.0,0.0016
240.0,0.0014
245.0,0.0016
250.0,0.001
