depth,PAR_ADJUSTED
0.0,81.7421
5.0,46.8187
10.0,28.4426
15.0,18.7149
20.0,12.0604
25.0,8.4891
30.0,5.8124
35.0,3.9999
40.0,2.7002
45.0,1.8914
50.0,1.3765
55.0,0.9568
60.0,0.7124
65.0,0.5562
70.0,0.4258
75.0,0.342
80.0,0.2606
85.0,0.1984
90.0,0.1432
95.0,0.1195
100.0,0.0922
105.0,0.0779
110.0,0.0576
115.0,0.0473
120.0,0.0407
125.0,0.0372
130.0,0.0299
135.0,0.0259
140.0,0.0215
145.0,0.0187
150.0,0.0172
155.0,0.0157
160.0,0.015
165.0,0.0154
170.0,0.0125
175.0,0.0132
180.0,0.0098
185.0,0.0112
190.0,0.0107
195.0,0.0112
200.0,0.0119
205.0,0.0102
210.0,0.0101
215.0,0.0094
220.0,0.0097
225.0,0.0092
230.0,0.0086
235.0,0.0092
240.0,0.0093
245.0,0.0092
250.0,0.0082
