depth,PAR_ADJUSTED
0.0,565.8326
5.0,294.5892
10.0,196.4252
15.0,133.0263
20.0,95.4059
25.0,69.0063
30.0,49.1904
35.0,32.4387
40.0,23.9117
45.0,18.3405
50.0,12.3658
55.0,8.2262
60.0,6.728
65.0,4.3461
70.0,3.3971
75.0,2.5577
80.0,1.9473
85.0,1.6235
90.0,1.0185
95.0,0.918
100.0,0.7027
105.0,0.5816
110.0,0.4991
115.0,0.4281
120.0,0.3496
125.0,0.3269
130.0,0.2778
135.0,0.2358
140.0,0.2135
145.0,0.173
150.0,0.1678
155.0,0.1441
160.0,0.1441
165.0,0.1144
170.0,0.1016
175.0,0.0771
180.0,0.0767
185.0,0.0655
190.0,0.0643
195.0,0.0622
200.0,0.0567
205.0,0.0484
210.0,0.0516
215.0,0.0383
220.0,0.0393
225.0,0.0344
230.0,0.0279
235.0,0.0227
240.0,0.0237
245.0,0.0211
250.0,0.0175
