depth,PAR_ADJUSTED
0.0,239.4626
5.0,82.5188
10.0,28.168
15.0,11.0708
20.0,4.0874
25.0,1.7087
30.0,0.6668
35.0,0.2843
40.0,0.1148
45.0,0.0445
50.0,0.0237
55.0,0.0136
60.0,0.007
65.0,0.0042
70.0,0.003
75.0,0.0019
80.0,0.0014
85.0,0.0012
90.0,0.0009
95.0,0.0008
100.0,0.0008
105.0,0.0006
110.0,0.0006
115.0,0.0006
120.0,0.0005
125.0,0.0005
130.0,0.0006
135.0,0.0007
140.0,0.0006
145.0,0.0006
150.0,0.0006
155.0,0.0006
160.0,0.0007
165.0,0.0006
170.0,0.0006
175.0,0.0006
180.0,0.0006
185.0,0.0006
190.0,0.0007
195.0,0.0007
200.0,0.0006
205.0,0.0007
210.0,0.0005
215.0,0.0006
220.0,0.0007
225.0,0.0007
230.0,0.0008
235.0,0.001
240.0,0.001
245.0,0.0011
250.0,0.001
