depth,PAR_ADJUSTED
0.0,144.5468
5.0,72.8902
10.0,33.6754
15.0,22.0534
20.0,11.3127
25.0,7.6685
30.0,4.0308
35.0,2.9221
40.0,1.6035
45.0,0.9489
50.0,0.6651
55.0,0.475
60.0,0.2991
65.0,0.2189
70.0,0.1505
75.0,0.1086
80.0,0.0736
85.0,0.0439
90.0,0.0361
95.0,0.0262
100.0,0.0224
105.0,0.0203
110.0,0.013
115.0,0.0082
120.0,0.0061
125.0,0.0065
130.0,0.0055
135.0,0.0044
140.0,0.004
145.0,0.0027
150.0,0.0025
155.0,0.0019
160.0,0.0024
165.0,0.0019
170.0,0.0019
175.0,0.0017
180.0,0.0012
185.0,0.0016
190.0,0.0012
195.0,0.0025
200.0,0.0023
205.0,0.0024
210.0,0.0025
215.0,0.0016
220.0,0.0026
225.0,0.0026
230.0,0.0027
235.0,0.0026
240.0,0.0022
245.0,0.0033
250.0,0.0013
