depth,PAR_ADJUSTED
0.0,376.4251
5.0,192.1091
10.0,104.256
15.0,62.6861
20.0,33.9261
25.0,23.4943
30.0,13.7662
35.0,9.2267
40.0,5.5062
45.0,3.7335
50.0,2.3178
55.0,1.5751
60.0,1.0858
65.0,0.6041
70.0,0.3956
75.0,0.2553
80.0,0.1774
85.0,0.1105
90.0,0.0754
95.0,0.0583
100.0,0.037
105.0,0.0302
110.0,0.0188
115.0,0.0155
120.0,0.0099
125.0,0.0089
130.0,0.0066
135.0,0.0047
140.0,0.0047
145.0,0.0034
150.0,0.0028
155.0,0.0025
160.0,0.0023
165.0,0.0019
170.0,0.0016
175.0,0.0011
180.0,0.0012
185.0,0.0009
190.0,0.0011
195.0,0.0011
200.0,0.0012
205.0,0.001
210.0,0.0011
215.0,0.0009
220.0,0.001
225.0,0.001
230.0,0.0011
235.0,0.0008
240.0,0.0009
245.0,0.0009
250.0,0.0008
