depth,PAR_ADJUSTED
0.0,131.6019
5.0,64.4915
10.0,32.402
15.0,21.3702
20.0,11.5257
25.0,7.7204
30.0,4.6486
35.0,3.0144
40.0,1.8194
45.0,1.0935
50.0,0.6711
55.0,0.4785
60.0,0.3199
65.0,0.1939
70.0,0.1681
75.0,0.1065
80.0,0.0735
85.0,0.0474
90.0,0.0307
95.0,0.0263
100.0,0.0213
105.0,0.014
110.0,0.0076
115.0,0.0056
120.0,0.0035
125.0,0.004
130.0,0.0025
135.0,0.0017
140.0,0.0013
145.0,0.0009
150.0,0.0008
155.0,0.0007
160.0,0.0006
165.0,0.0006
170.0,0.0005
175.0,0.0004
180.0,0.0003
185.0,0.0003
190.0,0.0003
195.0,0.0004
200.0,0.0005
205.0,0.0005
210.0,0.0005
215.0,0.0004
220.0,0.0005
225.0,0.0005
230.0,0.0005
235.0,0.0005
240.0,0.0005
245.0,0.0006
250.0,0.0005
