depth,PAR_ADJUSTED
0.0,105.232
5.0,50.5914
10.0,22.5225
15.0,12.1173
20.0,6.1465
25.0,3.812
30.0,1.9059
35.0,1.2918
40.0,0.6648
45.0,0.4116
50.0,0.2541
55.0,0.1556
60.0,0.1129
65.0,0.0748
70.0,0.0539
75.0,0.0415
80.0,0.0319
85.0,0.0199
90.0,0.0142
95.0,0.0119
100.0,0.0093
105.0,0.0076
110.0,0.0055
115.0,0.0045
120.0,0.0033
125.0,0.0031
130.0,0.0026
135.0,0.0025
140.0,0.0018
145.0,0.0017
150.0,0.0014
155.0,0.0012
160.0,0.0012
165.0,0.0012
170.0,0.0011
175.0,0.0011
180.0,0.0009
185.0,0.0012
190.0,0.0011
195.0,0.0012
200.0,0.0014
205.0,0.0015
210.0,0.0016
215.0,0.0013
220.0,0.0016
225.0,0.0017
230.0,0.0015
235.0,0.0018
240.0,0.0018
245.0,0.0018
250.0,0.0017
