depth,PAR_ADJUSTED
0.0,146.7593
5.0,72.2286
10.0,31.956
15.0,20.4347
20.0,10.3277
25.0,7.0089
30.0,3.5873
35.0,2.552
40.0,1.3691
45.0,0.7958
50.0,0.5392
55.0,0.3758
60.0,0.2414
65.0,0.1765
70.0,0.1233
75.0,0.0916
80.0,0.0612
85.0,0.036
90.0,0.0298
95.0,0.022
100.0,0.0191
105.0,0.0169
110.0,0.0104
115.0,0.0069
120.0,0.005
125.0,0.0051
130.0,0.0041
135.0,0.0032
140.0,0.0028
145.0,0.0019
150.0,0.0018
155.0,0.0013
160.0,0.0016
165.0,0.0013
170.0,0.0012
175.0,0.0011
180.0,0.0008
185.0,0.0009
190.0,0.0008
195.0,0.0014
200.0,0.0013
205.0,0.0013
210.0,0.0014
215.0,0.001
220.0,0.0015
225.0,0.0015
230.0,0.0015
235.0,0.0015
240.0,0.0014
245.0,0.0018
250.0,0.0009
