depth,PAR_ADJUSTED
0.0,266.1211
5.0,112.7797
10.0,53.7651
15.0,28.9452
20.0,16.373
25.0,9.353
30.0,5.1012
35.0,2.9723
40.0,1.7737
45.0,1.0157
50.0,0.6827
55.0,0.4548
60.0,0.3142
65.0,0.223
70.0,0.1783
75.0,0.1364
80.0,0.1135
85.0,0.0945
90.0,0.0732
95.0,0.0722
100.0,0.0612
105.0,0.0469
110.0,0.044
115.0,0.0409
120.0,0.0333
125.0,0.0313
130.0,0.0286
135.0,0.0248
140.0,0.0224
145.0,0.0178
150.0,0.0198
155.0,0.0146
160.0,0.0152
165.0,0.0127
170.0,0.0117
175.0,0.0091
180.0,0.0093
185.0,0.0084
190.0,0.0073
195.0,0.0073
200.0,0.0059
205.0,0.0062
210.0,0.0052
215.0,0.0052
220.0,0.0048
225.0,0.0046
230.0,0.0045
235.0,0.0053
240.0,0.0044
245.0,0.0046
250.0,0.0043
