depth,PAR_ADJUSTED
0.0,301.2426
5.0,120.8236
10.0,49.7699
15.0,23.3987
20.0,11.1165
25.0,5.5923
30.0,2.7481
35.0,1.3439
40.0,0.6632
45.0,0.3379
50.0,0.1952
55.0,0.1145
60.0,0.0724
65.0,0.0455
70.0,0.0316
75.0,0.0218
80.0,0.0157
85.0,0.0119
90.0,0.0084
95.0,0.0072
100.0,0.006
105.0,0.0045
110.0,0.0034
115.0,0.003
120.0,0.0024
125.0,0.0023
130.0,0.0022
135.0,0.002
140.0,0.0018
145.0,0.0016
150.0,0.0014
155.0,0.0013
160.0,0.0015
165.0,0.0013
170.0,0.0012
175.0,0.001
180.0,0.001
185.0,0.0011
190.0,0.0011
195.0,0.001
200.0,0.0011
205.0,0.001
210.0,0.0012
215.0,0.001
220.0,0.0011
225.0,0.0012
230.0,0.0011
235.0,0.0014
240.0,0.0013
245.0,0.0013
250.0,0.0014
